FAAM-ID,Title,Permalink,"Holding Institution","Score format","Score complexity","GitHub Image URL"
ORP-20143700p36,Madrigal,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p36/images
ORP-20143700p37,"Le Papillon. (Étude de légeté). Op. 12",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p37/images
ORP-20143700p38,Crépuscule,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p38/images
ORP-20143700p39,"Si vous n'avez rien a me dire. Chanson",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p39/images
ORP-20143700p40,"Trois pièces pour le piano. Mystique",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p40/images
ORP-20143700p41,"Sur les flots",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p41/images
ORP-20143700p42,"La Tosca. Le ciel luisait d'étoiles",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p42/images
ORP-20143700p43,"Pensée d'automne",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p43/images
ORP-20143700p44,Nouveauté-marche,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p44/images
ORP-20143700p45,"Mascarade. Scènes Fantaisistes. Op. 24 N. 3",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p45/images
ORP-20143700p46,"La Flamenca. Chanson havanaise de la Flamenca",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p46/images
ORP-20143700p47,Landler,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p47/images
ORP-20143700p48,"Pièce pour harmonium",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute",,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p48/images
ORP-20143700p49,"Sardanapale. Air de Myrrha, chanté par Mlle Nilsson",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p49/images
ORP-20143700p50,"Impromptu-valse. En sol mineur",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p50/images
ORP-20143700p51,"Ronde enfantine",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p51/images
ORP-20143700p52,"Barchetta. Op. 21 N. 3",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p52/images
ORP-20143700p53,"Le Nouveau-né",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p53/images
ORP-20143700p54,Carillon,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22188,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143700p54/images
ORP-20143988p1,"La Reine Fiammette",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p1/images
ORP-20143988p2,"La Bergère",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p2/images
ORP-20143988p3,Menuet,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p3/images
ORP-20143988p4,Attente,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p4/images
ORP-20143988p5,Mélancholie,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p5/images
ORP-20143988p6,"Balladine Simiesque",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p6/images
ORP-20143988p7,"Chanson d'amour",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p7/images
ORP-20143988p8,"La Pleureuse",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p8/images
ORP-20143988p9,"La Bourbonnaise",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p9/images
ORP-20143988p10,"Bonjour Pierrette",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p10/images
ORP-20143988p11,"Aux Étoiles",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p11/images
ORP-20143988p12,"La fille de Roland",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p12/images
ORP-20143988p13,Prélude,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p13/images
ORP-20143988p14,"Quand vous passez",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p14/images
ORP-20143988p15,Sérénade,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p15/images
ORP-20143988p16,Berceuse,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p16/images
ORP-20143988p17,"Pyrame et Thisbé",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p17/images
ORP-20143988p18,"Bouquet d'Ailes",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p18/images
ORP-20143988p19,"Ecoutez Ceci",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p19/images
ORP-20143988p20,"Lieder-Walzer N.2",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p20/images
ORP-20143988p21,"Joli mois de Mai",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute",,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p21/images
ORP-20143988p22,"Berceuse de rêve",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p22/images
ORP-20143988p23,Gavotte,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p23/images
ORP-20143988p24,"La Cabrera",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p24/images
ORP-20143988p25,"Le mains lasses",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p25/images
ORP-20143988p26,"Alceste. Air de ballet du 2e acte",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p26/images
ORP-20143988p27,Médora,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p27/images
ORP-20143988p28,"Ma Bien-Aimée",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p28/images
ORP-20143988p29,"Morceau de lecture à vue",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p29/images
ORP-20143988p30,"Beceause Populaire",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p30/images
ORP-20143988p31,Berceuse,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p31/images
ORP-20143988p32,"Armide. Air de ballet du 4e act",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p32/images
ORP-20143988p33,"Les Amants fidèles ou Le Cierge dans le paradis",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p33/images
ORP-20143988p34,"Scherzo rustique",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p34/images
ORP-20143988p35,"Offertoire. Pour la messe de minuit",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p35/images
ORP-20143988p36,"In Moonlight",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p36/images
ORP-20143988p37,"Le Sang de la Sirène",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p37/images
ORP-20143988p38,"Menuet de la Reine",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p38/images
ORP-20143988p39,Passe-pied,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p39/images
ORP-20143988p40,"Noël des Roses",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p40/images
ORP-20143988p41,"La Croisade des Enfants",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p41/images
ORP-20143988p42,L'Enfant-Roi,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p42/images
ORP-20143988p43,"Les Dragons de l'Imperatrice",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p43/images
ORP-20143988p44,Daria,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p44/images
ORP-20143988p45,"La Petite Bohème",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p45/images
ORP-20143988p46,Siberia,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p46/images
ORP-20143988p47,Amica,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p47/images
ORP-20143988p48,"Pièce Brève",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p48/images
ORP-20143988p49,"L'Ame des Fleurs",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p49/images
ORP-20143988p50,"Poème languide",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p50/images
ORP-20143988p51,Maia,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p51/images
ORP-20143988p52,"Les Héretiques",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p52/images
ORP-20143988p53,"Air de Ballet Extrait de La Légende du Menetrier",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p53/images
ORP-20143988p54,Miarka,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p54/images
ORP-20143988p55,"Valse oubliée",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p55/images
ORP-20143988p56,"La Coupe Enchantée",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p56/images
ORP-20143988p57,"Si mon amour était la rose...",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p57/images
ORP-20143988p58,Pavane,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p58/images
ORP-20143988p59,"Les Girondins. O Mon Jean",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p59/images
ORP-20143988p60,"Chanson populaire romande",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p60/images
ORP-20143988p61,Mazurka,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p61/images
ORP-20143988p62,Aphrodite,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p62/images
ORP-20143988p63,"Don Procopio",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p63/images
ORP-20143988p64,Gavotte,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p64/images
ORP-20143988p65,"Ronde populaire Vendéenne. ""J'ai un long voyage à faire""",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p65/images
ORP-20143988p66,Ismaïl,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p66/images
ORP-20143988p67,"Danse Lente",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p67/images
ORP-20143988p68,"Sérénade Française. ""Mon Gentil Pierrot""",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p68/images
ORP-20143988p69,"Soir de Première",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p69/images
ORP-20143988p70,"Madame Butterfly",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p70/images
ORP-20143988p71,"Les Armaillis",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p71/images
ORP-20143988p72,"Nais Micoulin",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p72/images
ORP-20143988p73,"Chanson du Tisserand",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p73/images
ORP-20143988p74,"Dans la Lande",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p74/images
ORP-20143988p75,"Les Loups qui trottent",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p75/images
ORP-20143988p76,"Circé. Récit de Polites",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p76/images
ORP-20143988p77,Fortunio,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p77/images
ORP-20143988p78,"Danse Noble",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p78/images
ORP-20143988p79,Immortalité,https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p79/images
ORP-20143988p80,"Pavane mélancolique",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p80/images
ORP-20143988p81,"Chanson de ma Mie",https://cat.orpheusinstituut.be/cgi-bin/koha/opac-detail.pl?biblionumber=22440,"Orpheus Institute","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/ORP-20143988p81/images
